Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
33945_Enterococcus_avium	88.99	2.67	Gradient Boost (General Model)	11	0.867	63299	293.3601236476043	3935933	0.39	3882	97	181605	None
37734_Enterococcus_casseliflavus	91.86	0.31	Neural Network (Specific Model)	11	0.879	16419	293.9784805999348	3071480	0.43	3067	255	59856	None
391904_Bifidobacterium_longum	10.71	0.02	Neural Network (Specific Model)	11	0.838	7730	252.56378600823047	438078	0.59	486	71	25175	None
39777_Veillonella_atypica	83.48	0.36	Neural Network (Specific Model)	11	0.885	25290	306.74938118811883	1678597	0.39	1616	100	89127	None
43675_Rothia_mucilaginosa	27.35	0.27	Neural Network (Specific Model)	11	0.834	19509	336.8473154362416	721629	0.59	596	52	67471	None
479437_Eggerthella_lenta	12.32	0.2	Neural Network (Specific Model)	11	0.883	19034	305.1369426751592	324681	0.63	314	29	51747	None
500634_Bifidobacterium_bifidum	14.92	0.29	Neural Network (Specific Model)	11	0.85	37804	335.91509433962267	376506	0.62	318	12	84516	None
518634_Bifidobacterium_breve	20.73	0.07	Neural Network (Specific Model)	11	0.864	20248	328.34615384615387	443899	0.58	390	34	119958	None
562_Escherichia_coli	88.68	1.1	Neural Network (Specific Model)	11	0.888	22208	306.8157709457874	4407153	0.51	4261	281	100420	None
573_Klebsiella_pneumoniae	89.82	0.86	Neural Network (Specific Model)	11	0.885	47447	310.3704903866926	4860390	0.58	4629	164	172798	None
729_Haemophilus_parainfluenzae	65.17	3.73	Neural Network (Specific Model)	11	0.91	4873	275.13306719893546	1361758	0.39	1503	296	23480	None
735_Haemophilus_parahaemolyticus	20.11	0.06	Neural Network (Specific Model)	11	0.885	3083	240.07678883071554	465554	0.41	573	145	9385	None
84112_Eggerthella_lenta	80.34	1.82	Neural Network (Specific Model)	11	0.875	31756	335.1244462343939	2847319	0.64	2483	123	109473	None
