Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
2041044_Eubacterium_maltosivorans	100.0	1.0	Neural Network (Specific Model)	11	0.894	388448	319.841218925421	4007479	0.48	3741	18	467934	None
239935_Akkermansia_muciniphila	100.0	0.27	Neural Network (Specific Model)	11	0.879	160980	354.03747161241483	3187633	0.58	2642	34	402517	None
261299_Intestinibacter_bartlettii	90.02	0.85	Gradient Boost (General Model)	11	0.861	27818	303.9660460021906	2898168	0.29	2739	148	125760	None
2751_Carnobacterium_maltaromaticum	69.85	0.18	Gradient Boost (General Model)	11	0.889	6508	270.59794628751973	1153797	0.39	1266	194	26643	None
28025_Bifidobacterium_animalis	73.55	0.23	Neural Network (Specific Model)	11	0.872	35938	351.0346729708432	1531645	0.61	1269	70	95295	None
28026_Bifidobacterium_pseudocatenulatum	60.13	0.49	Neural Network (Specific Model)	11	0.892	72801	351.2948356807512	1255724	0.56	1065	25	252669	None
28037_Streptococcus_mitis	18.2	0.69	Neural Network (Specific Model)	11	0.869	5046	294.02061855670104	687781	0.37	679	144	28924	None
292800_Flavonifractor_plautii	99.99	2.5	Neural Network (Specific Model)	11	0.885	109184	298.589139836617	4205210	0.61	4162	70	284664	None
29361_Tyzzerella_nexilis	99.97	0.28	Neural Network (Specific Model)	11	0.915	88123	325.11286307053945	2563101	0.4	2410	43	184758	None
3018671_Actinomyces_sp._ICM47	39.49	0.09	Neural Network (Specific Model)	11	0.9	5443	295.90437890974084	1101712	0.65	1119	224	21901	None
3019842_Bifidobacterium_animalis	23.92	0.02	Neural Network (Specific Model)	11	0.867	54261	337.87529976019187	486845	0.61	417	21	126745	None
3026506_Actinomyces_sp._S6-Spd3	18.04	0.0	Neural Network (Specific Model)	11	0.933	2856	280.9032258064516	391327	0.57	434	132	7315	None
3027591_Schaalia_odontolytica	13.74	0.0	Neural Network (Specific Model)	11	0.924	6971	312.4505208333333	388723	0.65	384	65	13914	None
33945_Enterococcus_avium	98.45	1.11	Gradient Boost (General Model)	11	0.869	115405	294.9197012138189	4357547	0.39	4284	63	316153	None
37734_Enterococcus_casseliflavus	90.79	2.79	Neural Network (Specific Model)	11	0.882	22816	301.1309884778654	3374008	0.43	3298	219	82462	None
39777_Veillonella_atypica	62.51	0.82	Neural Network (Specific Model)	11	0.891	9236	295.7551181102362	1262044	0.39	1270	171	35819	None
39950_Dialister_pneumosintes	82.94	3.62	Gradient Boost (General Model)	11	0.881	52041	302.85982170304334	3351740	0.35	3253	116	192857	None
418240_Blautia_wexlerae	48.48	0.01	Neural Network (Specific Model)	11	0.857	39121	311.908480780964	1786909	0.41	1639	63	141280	None
435830_Actinomyces_graevenitzii	24.19	0.02	Neural Network (Specific Model)	11	0.892	2941	269.061872909699	540049	0.58	598	180	7695	None
43675_Rothia_mucilaginosa	99.78	0.54	Neural Network (Specific Model)	11	0.836	154961	363.25577367205545	2256951	0.59	1732	27	271937	None
471189_Gordonibacter_pamelaeae	96.24	0.48	Neural Network (Specific Model)	11	0.878	95985	328.01475409836064	3412485	0.67	3050	63	309505	None
47715_Lacticaseibacillus_rhamnosus	91.26	0.1	Neural Network (Specific Model)	11	0.854	79161	305.53897637795274	2721152	0.47	2540	55	236228	None
48296_Acinetobacter_pittii	19.58	0.03	Neural Network (Specific Model)	11	0.895	37189	268.80685358255454	865890	0.39	963	30	166116	None
500634_Bifidobacterium_bifidum	10.36	0.0	Neural Network (Specific Model)	11	0.855	31889	312.7860082304527	266254	0.62	243	15	66187	None
518634_Bifidobacterium_breve	15.44	0.04	Neural Network (Specific Model)	11	0.857	18599	291.57894736842104	289936	0.58	285	24	34458	None
546_Citrobacter_freundii	38.45	0.62	Neural Network (Specific Model)	11	0.893	7828	287.185952090946	2370502	0.51	2463	359	98954	None
562_Escherichia_coli	86.77	0.74	Neural Network (Specific Model)	11	0.886	132182	316.57774184855833	3970482	0.51	3711	47	298920	None
584_Proteus_mirabilis	98.97	0.05	Neural Network (Specific Model)	11	0.858	162124	319.64039408866995	3627693	0.39	3248	41	252368	None
67824_Citrobacter_farmeri	83.07	2.05	Neural Network (Specific Model)	11	0.892	23605	299.3029126213592	4659126	0.53	4635	313	116903	None
68891_Streptococcus_peroris	70.78	0.66	Neural Network (Specific Model)	11	0.913	7316	281.4181117533719	479270	0.33	519	75	26357	None
68892_Streptococcus_infantis	64.95	2.11	Neural Network (Specific Model)	11	0.9	8622	283.35617416131333	1321224	0.39	1401	177	44176	None
853_Faecalibacterium_prausnitzii	79.38	0.1	Neural Network (Specific Model)	11	0.871	149337	323.4212410501193	1864384	0.58	1676	21	408262	None
888746_Streptococcus_peroris	18.41	0.08	Neural Network (Specific Model)	11	0.897	3334	253.4655870445344	418098	0.38	494	122	10735	None
999425_Streptococcus_sp._F0442	27.28	0.6	Neural Network (Specific Model)	11	0.9	5813	276.4335260115607	795568	0.41	865	144	44368	None
