Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
2292372_Ruminococcus_sp._AM42-11	82.06	3.1	Neural Network (Specific Model)	11	0.867	19276	323.8694589877836	3203888	0.43	2865	245	75214	None
2292961_Blautia_sp._AF19-10LB	88.68	3.63	Neural Network (Specific Model)	11	0.891	62262	322.75007732755955	3508479	0.44	3233	113	155612	None
239935_Akkermansia_muciniphila	99.97	0.26	Neural Network (Specific Model)	11	0.879	131075	352.43561973525874	2994911	0.58	2493	38	273992	None
29361_Tyzzerella_nexilis	31.28	0.07	Neural Network (Specific Model)	11	0.93	3898	275.23687423687426	726020	0.42	819	190	12322	None
301301_Roseburia_hominis	93.65	1.64	Neural Network (Specific Model)	11	0.896	40523	316.63965517241377	3067983	0.5	2900	157	199448	None
3014891_Citrobacter_amalonaticus	21.94	0.02	Neural Network (Specific Model)	11	0.894	3500	261.2230950510605	1114105	0.54	1273	321	13361	None
328813_Alistipes_onderdonkii	99.99	0.69	Neural Network (Specific Model)	11	0.901	342776	361.71974965229487	3457477	0.58	2876	19	525892	None
33945_Enterococcus_avium	61.76	4.72	Neural Network (Specific Model)	11	0.87	7899	266.24395674300257	2880755	0.39	3144	416	29684	None
358742_Enterocloster_aldensis	20.13	0.75	Neural Network (Specific Model)	11	0.862	86500	246.65254237288136	606445	0.34	708	12	160524	None
418240_Blautia_wexlerae	64.75	0.98	Neural Network (Specific Model)	11	0.859	34477	319.6513409961686	2619069	0.41	2349	123	78616	None
435842_Streptococcus_sp._C150	16.98	0.03	Neural Network (Specific Model)	11	0.89	5180	274.55229357798163	503296	0.4	545	98	51093	None
487175_Parasutterella_excrementihominis	99.8	0.94	Neural Network (Specific Model)	11	0.89	68033	331.69198312236284	2644505	0.48	2370	56	157853	None
562_Escherichia_coli	96.38	1.15	Neural Network (Specific Model)	11	0.883	33325	310.35739070090216	4549446	0.51	4323	214	89043	None
626929_Bacteroides_clarus	91.85	4.59	Neural Network (Specific Model)	11	0.908	142073	362.82576228998136	3847002	0.45	3214	44	391846	None
649756_Anaerostipes_hadrus	94.54	3.34	Neural Network (Specific Model)	11	0.898	60445	312.3005974607916	2789278	0.37	2678	63	230499	None
729_Haemophilus_parainfluenzae	49.82	0.66	Neural Network (Specific Model)	11	0.91	4409	264.81716738197423	1015600	0.39	1165	238	19539	None
817_Bacteroides_fragilis	79.73	1.56	Neural Network (Specific Model)	11	0.898	147551	363.04257193188494	4127898	0.43	3406	48	342696	None
818_Bacteroides_thetaiotaomicron	92.63	0.73	Neural Network (Specific Model)	11	0.906	144829	394.30722751568675	5611672	0.43	4303	67	375819	None
823_Parabacteroides_distasonis	99.97	0.69	Neural Network (Specific Model)	11	0.912	148938	367.422520661157	4676126	0.45	3872	46	290333	None
84112_Eggerthella_lenta	97.88	1.61	Neural Network (Specific Model)	11	0.876	43100	332.48704663212436	3292243	0.64	2895	115	117886	None
853_Faecalibacterium_prausnitzii	97.75	0.1	Neural Network (Specific Model)	11	0.856	99964	305.24286322965486	2507818	0.59	2347	50	152718	None
