Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
187326_Megasphaera_micronuciformis	81.51	0.09	Neural Network (Specific Model)	11	0.91	174545	317.4588896697119	1487974	0.46	1423	16	295309	None
216816_Bifidobacterium_longum	50.86	0.74	Neural Network (Specific Model)	11	0.878	18614	342.20880149812734	1247309	0.6	1068	81	65675	None
28025_Bifidobacterium_animalis	81.83	0.87	Neural Network (Specific Model)	11	0.874	90832	364.87945791726105	1753543	0.61	1402	29	182016	None
292800_Flavonifractor_plautii	88.46	1.45	Neural Network (Specific Model)	11	0.885	26696	308.06876166770377	3352046	0.61	3214	173	115544	None
3016680_Bifidobacterium_animalis	11.55	0.0	Neural Network (Specific Model)	11	0.884	50423	345.0406504065041	143884	0.6	123	3	56065	None
3018671_Actinomyces_sp._ICM47	44.4	0.89	Neural Network (Specific Model)	11	0.9	6039	290.82752457551385	1082528	0.65	1119	215	22544	None
3020326_Enterococcus_gallinarum	25.24	0.2	Neural Network (Specific Model)	11	0.883	3298	253.97039159503342	901792	0.41	1047	270	16617	None
371601_Bacteroides_xylanisolvens	90.74	0.65	Neural Network (Specific Model)	11	0.908	200021	391.5543933054393	6173752	0.42	4780	71	406286	None
39778_Veillonella_dispar	57.25	2.34	Neural Network (Specific Model)	11	0.88	8804	286.8867924528302	1398128	0.38	1431	197	25169	None
40545_Sutterella_wadsworthensis	96.85	3.27	Neural Network (Specific Model)	11	0.864	35384	334.3512252042007	2982321	0.55	2571	145	148306	None
418240_Blautia_wexlerae	23.88	0.32	Neural Network (Specific Model)	11	0.848	31070	301.9706896551724	1236676	0.41	1160	55	79908	None
423477_Veillonella_rogosae	17.69	0.0	Neural Network (Specific Model)	11	0.88	5421	279.81226053639847	497046	0.39	522	98	30841	None
435591_Parabacteroides_distasonis	25.47	0.05	Neural Network (Specific Model)	11	0.917	3444	287.2881108679796	1286797	0.46	1371	374	36239	None
435842_Streptococcus_sp._C150	57.4	0.54	Neural Network (Specific Model)	11	0.875	6933	270.7781885397412	1503888	0.39	1623	249	41613	None
43675_Rothia_mucilaginosa	98.8	0.03	Neural Network (Specific Model)	11	0.836	197848	359.6228435455086	2166971	0.6	1681	25	334436	None
47715_Lacticaseibacillus_rhamnosus	91.58	0.08	Neural Network (Specific Model)	11	0.85	47103	301.2478527607362	2594163	0.47	2445	76	143193	None
500634_Bifidobacterium_bifidum	10.67	0.31	Neural Network (Specific Model)	11	0.88	37659	332.16326530612247	221410	0.61	196	8	61899	None
518634_Bifidobacterium_breve	10.63	0.0	Neural Network (Specific Model)	11	0.853	19491	350.9424460431655	171469	0.59	139	16	39375	None
562_Escherichia_coli	47.32	0.22	Neural Network (Specific Model)	11	0.885	76118	310.4704433497537	2133874	0.51	2030	59	161947	None
649756_Anaerostipes_hadrus	49.41	1.0	Neural Network (Specific Model)	11	0.88	63867	308.0069284064665	1814421	0.36	1732	49	146989	None
706434_Megasphaera_micronuciformis	10.79	0.0	Neural Network (Specific Model)	11	0.909	164627	342.9207317073171	184891	0.44	164	3	164627	None
706562_Lactobacillus_rogosae	86.15	0.23	Neural Network (Specific Model)	11	0.879	142054	327.7890691716482	2616029	0.36	2342	45	295558	None
817_Bacteroides_fragilis	99.78	4.07	Neural Network (Specific Model)	11	0.897	207895	357.5780429594272	5006596	0.43	4190	44	711855	None
823_Parabacteroides_distasonis	31.34	0.1	Neural Network (Specific Model)	11	0.914	7205	329.2012578616352	1372908	0.46	1272	219	21737	None
84112_Eggerthella_lenta	99.91	0.52	Neural Network (Specific Model)	11	0.876	58026	334.0043830074174	3386548	0.64	2966	96	154789	None
853_Faecalibacterium_prausnitzii	99.78	0.01	Neural Network (Specific Model)	11	0.866	70351	312.1381548446917	2328915	0.59	2157	56	268640	None
